#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,345,100671488,98471936,64405504,263548928,57352192,29696737280,370655232,8462336,0,281125,654988657,138381,597801915,<null>,<null>,<null>,<null>,156154,1995931648,79477,17925910528,<null>,<null>,<null>,<null>,44.80015945,44.80015945,0,0
684,308,86654976,107864064,56840192,251359232,27041792,29551943680,371716096,8867840,0,293257,693832440,145396,634428117,9,9,50747,50747,156502,1999417344,82647,19134427136,0,2,0,2360718,12.38095236,12.38095236,0,0
685,307,87834624,107503616,56840192,252178432,30228480,29542821888,371716096,8867840,0,293274,693886042,145406,634481203,16,9,51098,50606,156502,1999417344,82647,19134427136,0,0,0,0,23.80952358,23.80952358,0,0
686,307,97398784,106569728,56840192,260808704,29978624,29545123840,371716096,8867840,0,293284,693939129,145414,634534669,9,7,50946,51310,156502,1999417344,82647,19134427136,0,0,0,0,23.55769253,23.55769253,0,0
687,309,94212096,106704896,56840192,257757184,30277632,29545930752,371716096,8867840,0,293295,693993477,145424,634587814,10,9,51963,50813,156502,1999417344,82650,19136897024,0,2,0,2361520,26.79487228,26.79487228,0,0
688,305,86650880,107667456,56840192,251158528,27942912,29547175936,371716096,8867840,0,293324,694058865,145434,634641904,27,9,62603,51786,156502,1999417344,82655,19141464064,0,4,0,4372582,32.85714245,32.85714245,0,0
689,306,89305088,107798528,56840192,253943808,27025408,29550845952,371716096,8867840,0,293337,694112171,145444,634694998,12,9,51184,50980,156502,1999417344,82659,19144306688,0,3,0,2729478,28.9628458,28.9628458,0,0
690,305,87830528,107491328,56840192,252162048,33120256,29539364864,371716096,8867840,0,293353,694165753,145454,634748138,15,9,51254,50832,156502,1999417344,82659,19144306688,0,0,0,0,29.6428566,29.6428566,0,0
691,303,87347200,107827200,56840192,252014592,32088064,29538304000,371716096,8867840,0,293367,694219168,145464,634801217,13,9,51279,50957,156502,1999417344,82659,19144306688,0,0,0,0,12.98076916,12.98076916,0,0
692,302,84905984,108470272,56840192,250216448,32268288,29537771520,371716096,8867840,0,293381,694272551,145474,634854296,13,9,51144,50852,156502,1999417344,82659,19144306688,0,0,0,0,7.166182995,7.166182995,0,0
693,302,84905984,108470272,56840192,250216448,32387072,29537771520,371716096,8867840,0,293393,694325778,145484,634907371,11,9,51098,50952,156502,1999417344,82659,19144306688,0,0,0,0,4.771151632,4.771151632,0,0
694,302,100216832,106557440,56840192,263614464,27017216,29544013824,371716096,8867840,0,293411,694380817,145494,634961013,17,9,52870,51528,156503,1999421440,82659,19144306688,0,0,3934,0,35.87454224,35.87454224,0,0
695,302,84901888,108535808,56840192,250277888,29609984,29541650432,371716096,8867840,0,293426,694434267,145504,635014099,14,9,51115,50767,156503,1999421440,82700,19144884224,0,39,0,552307,16.34615326,16.34615326,0,0
696,301,87732224,108101632,56840192,252674048,29745152,29541138432,371716096,8867840,0,293440,694487633,145514,635067193,13,9,51237,50976,156503,1999421440,82700,19144884224,0,0,0,0,5.260988951,5.260988951,0,0
697,301,89747456,107515904,56840192,254103552,32489472,29535375360,371716096,8867840,0,293454,694541044,145524,635120268,13,9,51127,50805,156503,1999421440,82700,19144884224,0,0,0,0,25.96153736,25.96153736,0,0
698,300,100225024,106557440,56844288,263626752,28811264,29538721792,371716096,8867840,0,293472,694595446,145534,635173914,17,9,52212,51486,156503,1999421440,82700,19144884224,0,0,0,0,32.21153831,32.21153831,0,0
699,300,84881408,108535808,56852480,250269696,29323264,29538951168,371716096,8867840,0,293489,694649555,145544,635227594,16,9,51663,51253,156503,1999421440,82700,19144884224,0,0,0,0,18.98023367,18.98023367,0,0
700,303,86786048,107675648,56885248,251346944,30642176,29538975744,371716096,8867840,0,293499,694702674,145552,635280561,9,7,50904,50758,156503,1999421440,82708,19152293888,0,7,0,7100760,21.26586914,21.26586914,0,0
701,308,87998464,107515904,56885248,252399616,35971072,29531803648,371716096,8867840,0,293515,694756525,145562,635333649,15,9,51410,50682,156503,1999421440,82708,19152293888,0,0,0,0,28.4995513,28.4995513,0,0
702,308,88289280,107401216,56885248,252575744,35708928,29531873280,371716096,8867840,0,293539,694825178,145572,635387709,23,9,65905,51896,156503,1999421440,82708,19152293888,0,0,0,0,12.98076916,12.98076916,0,0
703,307,86413312,107659264,56885248,250957824,35844096,29531340800,371716096,8867840,0,293549,694878259,145582,635440790,9,9,50916,50916,156503,1999421440,82708,19152293888,0,0,0,0,6.25,6.25,0,0
704,307,86421504,107651072,56885248,250957824,35643392,29531451392,371716096,8867840,0,293563,694933870,145592,635493925,13,9,53387,51010,156503,1999421440,82708,19152293888,0,0,0,0,10.03205109,10.03205109,0,0
705,311,95064064,107433984,56885248,259383296,28299264,29544165376,371716096,8867840,0,293583,694989424,145602,635547134,19,9,52878,50646,156505,1999429632,82715,19157241856,1,6,7797,4709640,55.23809624,55.23809624,0,0
706,311,90923008,107929600,56889344,255741952,32006144,29538222080,371716096,8867840,0,293596,695042723,145612,635600373,12,9,50123,50066,156505,1999429632,82715,19157241856,0,0,0,0,22.54893303,22.54893303,0,0
707,311,86589440,107618304,56901632,251109376,39415808,29526626304,371716096,8867840,0,293607,695095894,145622,635653452,10,9,50040,49953,156505,1999429632,82715,19157241856,0,0,0,0,24.40045834,24.40045834,0,0
708,311,84889600,108498944,56901632,250290176,39714816,29526626304,371716096,8867840,0,293622,695149369,145632,635706531,14,9,51323,50942,156505,1999429632,82715,19157241856,0,0,0,0,5.80190444,5.80190444,0,0
709,311,84889600,108498944,56901632,250290176,39411712,29526626304,371716096,8867840,0,293635,695202656,145642,635759606,12,9,51134,50931,156505,1999429632,82715,19157241856,0,0,0,0,6.680402279,6.680402279,0,0
710,304,86958080,107569152,56901632,251428864,40005632,29522903040,371716096,8867840,0,293645,695255733,145652,635812683,9,9,50940,50940,156505,1999429632,82716,19157262336,0,0,0,19655,13.46153831,13.46153831,0,0
711,304,86573056,107671552,56901632,251146240,39297024,29522919424,371716096,8867840,0,293657,695309211,145662,635865761,11,9,51277,50893,156505,1999429632,82716,19157262336,0,0,0,0,8.621795177,8.621795177,0,0
712,304,86487040,107671552,56901632,251060224,39538688,29522903040,371716096,8867840,0,293670,695362500,145672,635918838,12,9,51174,50970,156505,1999429632,82716,19157262336,0,0,0,0,6.730769336,6.730769336,0,0
713,304,87158784,107646976,56901632,251707392,39055360,29523193856,371716096,8867840,0,293686,695416033,145682,635971915,15,9,51392,50955,156505,1999429632,82743,19160006656,0,25,0,2634604,16.34615326,16.34615326,0,0
714,302,85716992,108130304,56901632,250748928,39657472,29522042880,371716096,8867840,0,293700,695469431,145692,636025009,13,9,51158,50867,156505,1999429632,82743,19160006656,0,0,0,0,10.98901105,10.98901105,0,0
715,299,84889600,108498944,56901632,250290176,41328640,29517422592,371716096,8867840,0,293717,695523110,145702,636078086,16,9,51530,50952,156505,1999429632,82743,19160006656,0,0,0,0,6.25,6.25,0,0
716,302,84889600,108498944,56901632,250290176,40951808,29519007744,371716096,8867840,0,293731,695576977,145712,636131161,13,9,51710,50950,156505,1999429632,82743,19160006656,0,0,0,0,6.227106571,6.227106571,0,0
717,302,86704128,107720704,56901632,251326464,41263104,29519003648,371716096,8867840,0,293743,695630276,145720,636184124,11,7,51177,50854,156505,1999429632,82743,19160006656,0,0,0,0,10.97985315,10.97985315,0,0
718,302,86470656,107687936,56901632,251060224,41410560,29519003648,371716096,8867840,0,293759,695684091,145730,636237201,15,9,51633,50925,156505,1999429632,82743,19160006656,0,0,0,0,7.692307711,7.692307711,0,0
719,302,86560768,107675648,56905728,251142144,40951808,29519028224,371716096,8867840,0,293771,695737352,145740,636290278,11,9,51091,50915,156505,1999429632,82743,19160006656,0,0,0,0,11.9780221,11.9780221,0,0
720,309,86941696,107651072,56905728,251498496,41021440,29522960384,371716096,8867840,0,293785,695791013,145750,636343355,13,9,51500,50940,156505,1999429632,82745,19162476544,0,1,0,2370445,19.34279251,19.34279251,0,0
721,310,86343680,107757568,56905728,251006976,40714240,29523496960,371716096,8867840,0,293800,695844471,145760,636396449,14,9,51251,50902,156505,1999429632,82745,19162476544,0,0,0,0,8.571428537,8.571428537,0,0
722,317,86999040,107761664,57020416,251781120,40415232,29527359488,371777536,8867840,0,293810,695897548,145770,636449526,9,9,50936,50936,156526,1999863808,82747,19162492928,20,1,416669,15723,22.59615421,22.59615421,0,0
723,316,86786048,107728896,57024512,251539456,40632320,29526458368,371777536,8867840,0,293822,695950984,145780,636502627,11,9,51169,50848,156526,1999863808,82747,19162492928,0,0,0,0,11.05769229,11.05769229,0,0
724,313,86773760,107720704,57024512,251518976,40796160,29524860928,371777536,8867840,0,293838,696004999,145790,636555704,15,9,51866,50965,156526,1999863808,82784,19162972160,0,35,0,460170,8.617216587,8.617216587,0,0
725,314,87048192,107712512,57024512,251785216,40312832,29525393408,371777536,8867840,0,293851,696058333,145800,636608794,12,9,51175,50941,156526,1999863808,82787,19165442048,0,2,0,2369926,14.33608055,14.33608055,0,0
726,313,85168128,108556288,57024512,250748928,40509440,29524860928,371777536,8867840,0,293864,696111703,145810,636661888,12,9,51200,50935,156526,1999863808,82787,19165442048,0,0,0,0,7.211538553,7.211538553,0,0
727,313,87277568,107966464,57024512,252268544,40243200,29524865024,371777536,8867840,0,293876,696164962,145820,636714963,11,9,51117,50940,156526,1999863808,82787,19165442048,0,0,0,0,9.102564335,9.102564335,0,0
728,313,85168128,108548096,57024512,250740736,40464384,29524865024,371777536,8867840,0,293889,696218283,145830,636768040,12,9,51161,50927,156526,1999863808,82787,19165442048,0,0,0,0,6.25,6.25,0,0
729,308,85168128,108548096,57024512,250740736,40665088,29522202624,371777536,8867840,0,293903,696271910,145840,636821115,13,9,51452,50923,156526,1999863808,82787,19165442048,0,0,0,0,5.293129534,5.293129534,0,0
730,307,85168128,108548096,57024512,250740736,40837120,29521670144,371777536,8867840,0,293917,696325349,145850,636874190,13,9,51307,50958,156526,1999863808,82787,19165442048,0,0,0,0,5.279303908,5.279303908,0,0
731,308,85168128,108548096,57024512,250740736,40960000,29522202624,371777536,8867840,0,293930,696378700,145860,636927265,12,9,51119,50855,156526,1999863808,82787,19165442048,0,0,0,0,6.208791614,6.208791614,0,0
732,325,87920640,107966464,57044992,252932096,39464960,29532573696,371777536,8867840,0,293945,696432322,145870,636980340,14,9,51487,50962,156526,1999863808,82787,19165442048,0,0,0,0,7.211538553,7.211538553,0,0
733,327,102297600,106659840,57044992,266002432,24616960,29562724352,371777536,8867840,0,293972,696495145,145880,637034309,25,9,58950,50642,156527,1999867904,82790,19167911936,0,2,3843,2317642,48.84059143,48.84059143,0,0
734,327,85262336,108642304,57044992,250949632,23904256,29563404288,371777536,8867840,0,293992,696550189,145890,637088009,19,9,52779,51490,156527,1999867904,82793,19170381824,0,2,0,2368269,14.80769253,14.80769253,0,0
735,327,86761472,107798528,57044992,251604992,24166400,29563760640,371777536,8867840,0,294006,696603553,145900,637141101,13,9,50704,50446,156527,1999867904,82818,19175530496,0,23,0,4892086,26.19047546,26.19047546,0,0
736,327,86773760,107540480,57044992,251359232,24469504,29563777024,371777536,8867840,0,294023,696657477,145910,637194195,16,9,51765,50968,156528,1999872000,82818,19175530496,0,0,3932,0,5.769230604,5.769230604,0,0
737,327,89157632,107327488,57044992,253530112,28385280,29554794496,371777536,8867840,0,294036,696710803,145920,637247277,12,9,51058,50824,156528,1999872000,82818,19175530496,0,0,0,0,19.71153831,19.71153831,0,0
738,328,99385344,106672128,57049088,263106560,23732224,29562241024,371777536,8867840,0,294054,696768246,145930,637301116,17,9,54656,51227,156528,1999872000,82820,19178000384,0,1,0,2350089,35.37735844,35.37735844,0,0
739,331,96849920,106942464,57049088,260841472,24481792,29564194816,371777536,8867840,0,294078,696836473,145940,637355205,22,9,64526,51155,156528,1999872000,82823,19180470272,0,2,0,2335918,33.1895771,33.1895771,0,0
740,318,89964544,108883968,57073664,255922176,20938752,29563592704,371777536,8867840,0,294095,696890374,145950,637408365,16,9,51720,51009,156528,1999872000,82829,19185410048,0,5,0,4739931,38.69505405,38.69505405,0,0
741,320,91684864,108900352,57073664,257658880,20615168,29564866560,371777536,8867840,0,294110,696943864,145960,637461459,14,9,51316,50937,156528,1999872000,82829,19185410048,0,0,0,0,19.1712451,19.1712451,0,0
742,310,97193984,107814912,57094144,262103040,24530944,29552402432,371777536,8867840,0,294124,696997247,145970,637515036,13,9,50950,51135,156528,1999872000,82829,19185410048,0,0,0,0,29.63369942,29.63369942,0,0
743,308,92561408,108597248,57094144,258252800,22261760,29553692672,371777536,8867840,0,294148,697059934,145980,637568445,23,9,60087,51194,156528,1999872000,82829,19185410048,0,0,0,0,18.75,18.75,0,0
744,308,100134912,108027904,57094144,265256960,22462464,29553659904,371777536,8867840,0,294161,697114250,145990,637622123,12,9,52047,51436,156528,1999872000,82835,19190349824,0,5,0,4733467,33.54853439,33.54853439,0,0
745,308,86761472,108883968,57094144,252739584,24334336,29552107520,371777536,8867840,0,294171,697167344,146000,637675217,9,9,50694,50694,156528,1999872000,82840,19195289600,0,4,0,4716551,16.24084282,16.24084282,0,0
746,308,89096192,108814336,57094144,255004672,23568384,29552521216,371777536,8867840,0,294183,697220584,146010,637728305,11,9,51127,50981,156528,1999872000,82840,19195289600,0,0,0,0,18.21886396,18.21886396,0,0
747,308,85229568,109641728,57098240,251969536,29806592,29540683776,371777536,8867840,0,294194,697273827,146018,637781272,10,7,51098,50834,156528,1999872000,82840,19195289600,0,0,0,0,10.57692289,10.57692289,0,0
748,309,86814720,108810240,57098240,252723200,32169984,29536964608,371777536,8867840,0,294205,697326996,146028,637834872,10,9,50931,51344,156528,1999872000,82840,19195289600,0,0,0,0,13.33333349,13.33333349,0,0
749,302,86749184,108822528,57098240,252669952,32432128,29533237248,371777536,8867840,0,294220,697380717,146038,637888472,14,9,51541,51425,156528,1999872000,82841,19195314176,0,0,0,23578,6.730768919,6.730768919,0,0
750,303,87232512,108822528,57098240,253153280,31866880,29535383552,371777536,8867840,0,294243,697442905,146048,637941950,22,9,59685,51326,156528,1999872000,82845,19200253952,0,3,0,4741018,29.01418877,29.01418877,0,0
